GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
1008011,971,Monroe Livingston SLF,NY,1241 South Road,Scottsville,Livingston,14546,42.9903,-77.7937,Private,"Waste Management, Inc.",1965,1989,Closed,"5,212,000",,Yes,0.679,,1042-3,Shutdown,"Project #1, De-Expansion #3",1/1/2013,12/31/2019,Electricity,Reciprocating Engine,,0.9,1.6,0.57,,
,1028,Moriah SLF,NY,Pilfershire Road,Moriah,Essex,12956,44.079,-73.482,Unknown,,,1992,Closed,,,No,,,1100-0,Low Potential,,,,Unknown,Unknown,,,,,,
1003028,982,New Bath Landfill,NY,5632 Turnpike Road,Bath,Steuben,14810,42.318,-77.382,Public,"Steuben County, NY",1978,2026,Open,"3,605,487",2019,Yes,0.9,0.9,1054-0,Shutdown,Project #1,11/2/2010,8/1/2019,Electricity,Reciprocating Engine,,3.2,3.2,1.22,,
1004772,1001,Niagara Falls Landfill,NY,5600 Niagara Falls Boulevard,Niagara Falls,Niagara,14304,43.09076,-78.9998,Private,"Republic Services, Inc.",1971,2025,Open,"18,127,355",2019,Yes,1.685,1.685,1073-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1002,Niagara Landfill,NY,4825 River Road,Tonawanda,Erie,14150,42.999,-78.925,Private,"Benderson Development, Inc.",1970,1993,Closed,"5,998,800",,No,,,1074-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1946,Niskayuna,NY,,Niskayuna,Schenectady,,,,Unknown,,,,Closed,,,No,,,167028-0,Unknown,,,,Unknown,Unknown,,,,,,
,979,North Sea LF,NY,1370 Major's Path,Southampton,Suffolk,11968,40.931,-72.395,Public,"Town of Southampton, NY",1963,1995,Closed,"1,102,714",1995,Yes,0,0,1051-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1022,NYS Fairgrounds LF,NY,,,Onondaga,,,,Unknown,,1972,,Closed,,,No,,,1094-0,Unknown,,,,Unknown,Unknown,,,,,,
,973,Oceanside LF,NY,3737 Long Beach Road,Oceanside,Nassau,11572,40.6186,-73.636,Public,"Town of Hempstead, NY",1964,1988,Closed,"6,500,000",,Yes,,,1044-0,Shutdown,Project #1,1/1/1990,12/31/2008,Electricity,Reciprocating Engine,,3,,1.7,,
,973,Oceanside LF,NY,3737 Long Beach Road,Oceanside,Nassau,11572,40.6186,-73.636,Public,"Town of Hempstead, NY",1964,1988,Closed,"6,500,000",,Yes,,,1044-1,Shutdown,"Project #1, De-Expansion #1",1/1/2009,12/31/2015,Electricity,Reciprocating Engine,,0.6,,,,
,970,Old Bethpage LF,NY,Round Swamp Road,Oyster Bay,Nassau,11804,40.7402,-73.4533,Public,,1957,1986,Closed,"2,800,000",,Yes,,,1041-0,Shutdown,Project #1,1/1/1988,1/1/2002,Electricity,Reciprocating Engine,,1.2,,0.8,,
1005257,1006,Ontario County SLF,NY,"3555 Post Farm Road
1879 State Route 5 & 20",Stanley,Ontario,14561,42.8591,-77.0804,Public,"Ontario County, NY",1974,2028,Open,"16,545,573",2019,Yes,6.167,,1078-0,Operational,Project #1,10/15/2003,,Electricity,Reciprocating Engine,,2.95,3.2,1.87,0.1333,0.0154
1005257,1006,Ontario County SLF,NY,"3555 Post Farm Road
1879 State Route 5 & 20",Stanley,Ontario,14561,42.8591,-77.0804,Public,"Ontario County, NY",1974,2028,Open,"16,545,573",2019,Yes,6.167,,1078-1,Operational,"Project #1, Expansion #1",6/29/2005,,Electricity,Reciprocating Engine,,2.22,2.4,1.37,0.1003,0.0116
1005257,1006,Ontario County SLF,NY,"3555 Post Farm Road
1879 State Route 5 & 20",Stanley,Ontario,14561,42.8591,-77.0804,Public,"Ontario County, NY",1974,2028,Open,"16,545,573",2019,Yes,6.167,,1078-2,Operational,"Project #1, Expansion #2",11/25/2010,,Electricity,Reciprocating Engine,,0.74,0.8,0.47,0.0334,0.0039
1005257,1006,Ontario County SLF,NY,"3555 Post Farm Road
1879 State Route 5 & 20",Stanley,Ontario,14561,42.8591,-77.0804,Public,"Ontario County, NY",1974,2028,Open,"16,545,573",2019,Yes,6.167,,1078-3,Operational,"Project #1, Expansion #3",3/1/2013,,Electricity,Reciprocating Engine,,4.43,4.8,2.28,0.2002,0.0232
1005257,1006,Ontario County SLF,NY,"3555 Post Farm Road
1879 State Route 5 & 20",Stanley,Ontario,14561,42.8591,-77.0804,Public,"Ontario County, NY",1974,2028,Open,"16,545,573",2019,Yes,6.167,,180964-0,Operational,Project #2,3/1/2008,,Direct,Boiler,,,,0.009,0.0008,0.0001
1011227,968,Orange County LF,NY,21 Training Center Lane Rt. 17M,New Hampton,Orange,10958,41.39,-74.405,Public,"Orange County, NY",1974,1992,Closed,"3,993,315",1990,Shutdown,2,,1039-0,Shutdown,Project #1,1/1/1988,1/1/2004,Electricity,Gas Turbine,,3.2,,2,,
,1005,"Orleans Sanitary Landfill, Incorporated",NY,,,Orleans,,,,Private,"Orleans Sanitary Landfill, Incorporated",1983,1993,Closed,"1,734,043",,No,,,1077-0,Low Potential,,,,Unknown,Unknown,,,,,,
,10361,Pelham Bay LF,NY,,Bronx,Bronx,,40.8563889,-73.81444444,Public,United States Department of the Interior - National Park Service,1963,1978,Closed,,,No,,,180868-0,Low Potential,,,,Unknown,Unknown,,,,,,
,10340,Pennsylvania Avenue LF,NY,Pennsylvania Ave and Shore Parkway INT,Brooklyn,Kings,,40.642858,-73.875608,Unknown,,1956,1975,Closed,,,Unknown,,,180866-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1034,Philipstown SLF,NY,Lane Gate Road,Cold Spring,Putnam,10516,41.425,-73.9185,Public,Town of Philipstown,1978,1992,Closed,"141,790",,No,,,1106-0,Low Potential,,,,Unknown,Unknown,,,,,,
1004173,1000,"Port Washington LF, L-5",NY,802 West Shore Road,Port Washington,Nassau,11050,40.818,-73.6667,Public,North Hempstead D.P.W.,1974,1992,Closed,"2,161,000",,Yes,0.069,0.069,1072-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1029,Queensbury LF,NY,1396 Ridge Road,Queensbury,Warren,12804,43.393,-73.6155,Public,"Town of Queensbury, NY",1962,1993,Closed,"1,597,197",,No,,,1101-0,Low Potential,,,,Unknown,Unknown,,,,,,
,956,Riverhead LF,NY,,Riverhead,Suffolk,,41.3942,-74.3312,Public,"Town of Riverhead, NY",1936,1993,Closed,"3,000,000",,Yes,0.4,,1050-0,Shutdown,Project #1,1/1/1985,1/1/1991,Electricity,Reciprocating Engine,,,,,,
,1027,Saratoga Springs LF,NY,Weibel Avenue,Saratoga Springs,Saratoga,12866,43.09,-73.7439,Public,"City of Saratoga Springs, NY",1937,1991,Closed,"2,129,596",,Yes,,,1099-0,Operational,Project #1,1/1/1998,,Electricity,Cogeneration,,1,,,0.0452,0.0052
,1031,Scardefield-Back SLF,NY,,,Sullivan,,,,Unknown,Scardefield-Back SLF,,1989,Closed,,,Yes,,,1103-0,Low Potential,,,,Unknown,Unknown,,,,,,
1004042,981,Seneca Meadows SWMF,NY,1786 Salcman Road,Waterloo,Seneca,13165,42.91795,-76.84716,Private,"Waste Connections, Inc.",1974,2025,Open,"47,161,988",2019,Yes,18.451,,1053-0,Operational,Project #1 and Expansion #1,3/1/1996,,Electricity,Reciprocating Engine,,3,4,1.73,0.1355,0.0157
1004042,981,Seneca Meadows SWMF,NY,1786 Salcman Road,Waterloo,Seneca,13165,42.91795,-76.84716,Private,"Waste Connections, Inc.",1974,2025,Open,"47,161,988",2019,Yes,18.451,,1053-1,Operational,"Project #1, Expansion #2",6/1/1997,,Electricity,Reciprocating Engine,,1.2,1.6,0.74,0.0542,0.0063
1004042,981,Seneca Meadows SWMF,NY,1786 Salcman Road,Waterloo,Seneca,13165,42.91795,-76.84716,Private,"Waste Connections, Inc.",1974,2025,Open,"47,161,988",2019,Yes,18.451,,1053-2,Operational,"Project #1, Expansion #3",6/1/1998,,Electricity,Reciprocating Engine,,4.2,5.6,2.39,0.1898,0.0220
1004042,981,Seneca Meadows SWMF,NY,1786 Salcman Road,Waterloo,Seneca,13165,42.91795,-76.84716,Private,"Waste Connections, Inc.",1974,2025,Open,"47,161,988",2019,Yes,18.451,,1053-3,Operational,"Project #1, Expansion #4",1/18/2007,,Electricity,Reciprocating Engine,,4.8,6.4,2.72,0.2169,0.0251
1004042,981,Seneca Meadows SWMF,NY,1786 Salcman Road,Waterloo,Seneca,13165,42.91795,-76.84716,Private,"Waste Connections, Inc.",1974,2025,Open,"47,161,988",2019,Yes,18.451,,181144-0,Operational,Project #2,3/3/2014,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,4.32,0.3782,0.0341
1004042,981,Seneca Meadows SWMF,NY,1786 Salcman Road,Waterloo,Seneca,13165,42.91795,-76.84716,Private,"Waste Connections, Inc.",1974,2025,Open,"47,161,988",2019,Yes,18.451,,181144-1,Operational,"Project #2, Expansion #1",12/31/2016,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,2.69,0.2355,0.0212
1004637,977,Smithtown Municipal Services Facility,NY,85 Old Northport Road,Kings Park,Suffolk,11754,40.8752,-73.2789,Public,"Town of Smithtown, NY",1979,1997,Closed,"1,700,000",,Yes,0.198,0.198,1048-0,Shutdown,Project #1,8/1/1988,2/1/2007,Electricity,Reciprocating Engine,,1.2,1.4,,,
1003231,995,Sullivan County LF,NY,91 Landfill Drive,Monticello,Sullivan,12701,41.64,-74.66,Public,"Sullivan County, NY",1972,2009,Closed,"2,793,653",2009,Yes,1.237,1.237,1067-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1016,Tompkins County LF,NY,,Ithaca,Tompkins,,,,Public,"Tompkins County, NY",,1997,Closed,,,No,,,1088-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1841,Tonawanda Landfill,NY,E. Park Drive,Tonawanda,Erie,14150,42.997,-78.889,Public,Town of Tonawanda,1935,1989,Closed,"1,000,000",,No,,,166419-0,Low Potential,,,,Unknown,Unknown,,,,,,
1005155,988,Town of Colonie SLF,NY,1319 New Loudon Road,Cohoes,Albany,12047,42.807825,-73.730981,Public,"Town of Colonie, NY",1963,2038,Open,"8,227,113",2019,Yes,1.904,,1060-0,Operational,Project #1,3/9/2006,,Electricity,Reciprocating Engine,,3.56,4.8,2.22,0.1608,0.0186
1005155,988,Town of Colonie SLF,NY,1319 New Loudon Road,Cohoes,Albany,12047,42.807825,-73.730981,Public,"Town of Colonie, NY",1963,2038,Open,"8,227,113",2019,Yes,1.904,,1060-1,Operational,"Project #1, Expansion #1",6/30/2016,,Electricity,Reciprocating Engine,,0,1.6,,0.0000,0.0000
,2077,Town of Rotterdam Landfill,NY,,,Schenectady,,,,Unknown,,1971,1995,Closed,,,No,,,180132-0,Low Potential,,,,Unknown,Unknown,,,,,,
,974,Tripoli LF Granville,NY,Cedarvale Road,Onondaga,Onondaga,,,,Public,,1977,1985,Closed,"1,700,000",,Yes,,,1045-0,Shutdown,Project #1,1/1/1988,12/31/2008,Electricity,Reciprocating Engine,,1.2,,,,
,974,Tripoli LF Granville,NY,Cedarvale Road,Onondaga,Onondaga,,,,Public,,1977,1985,Closed,"1,700,000",,Yes,,,1045-1,Shutdown,"Project #1, De-Expansion #1",1/1/2009,12/31/2016,Electricity,Reciprocating Engine,,0.6,,,,
,1030,Troy SLF,NY,Industrial Park Road,Troy,Rensselaer,12180,42.6988,-73.67,Public,"City of Troy, NY",1969,1993,Closed,"1,500,000",,Yes,0.36,,1102-0,Operational,Project #1,3/1/2004,,Electricity,Cogeneration,,0.825,0.825,0.36,0.0373,0.0043
,2163,Village of Lake George Landfill,NY,124 Transfer Road,Lake George,Warren,12845,43.401,-73.728,Public,"Town of Lake George, NY",1960,1991,Closed,"403,000",,No,,,180240-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1032,Warwarsing SLF,NY,,Naponochle,Ulster,,,,Public,Ulster County RRA,1979,1993,Closed,"52,500",,No,,,1104-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1023,Watertown Landfill,NY,Card Road,Black River,Jefferson,13612,43.9851,-75.7407,Private,"Republic Services, Inc.",1970,1992,Closed,"1,380,000",,No,,,1095-0,Low Potential,,,,Unknown,Unknown,,,,,,
,1033,Woodstock SLF,NY,,Woodstock,Ulster,,,,Public,Ulster County RRA,1969,1993,Closed,"100,000",,No,,,1105-0,Low Potential,,,,Unknown,Unknown,,,,,,
